despesa_id,data_despesa,departamento,rubrica,fornecedor,valor,estado,centro_custo
D004153,2025-08-27,DBIO,Equipamento,GreenEnergy,50743.53,Pago,CC-DBIO-06
D004154,2024-08-25,DCM,Bolsas,Global Office,15699.13,Pendente,CC-DCM-12
D004155,2025-02-19,DF,Infraestruturas,DataCloud,56463.53,Pago,CC-DF-06
D004156,2026-02-20,DGEO,Serviços Externos,GreenEnergy,3945.67,Pago,CC-DGEO-01
D004157,2024-10-14,DBIO,Pessoal,IberTravel,9714.52,Pendente,CC-DBIO-12
D004158,2025-09-21,DEGEIT,Investigação,MedSupply,13243.9,Pago,CC-DEGEIT-09
D004159,2025-02-20,DETI,Investigação,EduSoft,16090.97,Pago,CC-DETI-02
D004160,2025-02-03,DEGEIT,Serviços Externos,PrintWay,5828.36,Pago,CC-DEGEIT-07
D004161,2025-11-19,DEP,Pessoal,Global Office,10730.1,Pago,CC-DEP-11
D004162,2025-11-21,DMAT,Pessoal,TechVision,17063.24,Pago,CC-DMAT-01
D004163,2025-10-18,DGEO,Equipamento,Global Office,64779.26,Pago,CC-DGEO-04
D004164,2024-03-02,DMAT,Infraestruturas,Campus Services,32812.38,Pago,CC-DMAT-05
D004165,2025-03-12,DBIO,Serviços Externos,Campus Services,1153.69,Pago,CC-DBIO-01
D004166,2024-03-16,DGEO,Bolsas,EduSoft,17745.33,Anulado,CC-DGEO-04
D004167,2026-01-05,DLC,Viagens,IberTravel,18491.84,Pago,CC-DLC-09
D004168,2025-12-06,DF,Pessoal,IberTravel,14591.12,Pago,CC-DF-01
D004169,2024-10-28,DEP,Pessoal,EduSoft,4774.19,Pendente,CC-DEP-09
D004170,2026-02-16,DEP,Infraestruturas,TechVision,32849.59,Pago,CC-DEP-11
D004171,2024-04-07,DCM,Bolsas,LabInstruments,3095.71,Pendente,CC-DCM-12
D004172,2024-06-03,DLC,Serviços Externos,GreenEnergy,9745.17,Pago,CC-DLC-10
D004173,2024-03-10,DCM,Equipamento,EduSoft,7953.82,Pago,CC-DCM-04
D004174,2024-04-26,DLC,Investigação,EduSoft,15220.39,Pago,CC-DLC-01
D004175,2024-08-21,DQ,Pessoal,TechVision,12849.4,Pago,CC-DQ-03
D004176,2024-11-30,DQ,Investigação,TechVision,17639.13,Pago,CC-DQ-04
D004177,2024-04-11,DQ,Equipamento,Global Office,40818.85,Pago,CC-DQ-07
D004178,2025-01-09,DCM,Infraestruturas,DataCloud,28967.83,Pendente,CC-DCM-08
D004179,2026-01-21,DQ,Viagens,MedSupply,1247.41,Pago,CC-DQ-08
D004180,2025-11-29,DQ,Equipamento,TechVision,38695.27,Pago,CC-DQ-06
D004181,2024-06-22,DQ,Serviços Externos,Campus Services,4664.47,Pago,CC-DQ-02
D004182,2024-01-01,DLC,Viagens,GreenEnergy,10090.45,Pago,CC-DLC-09
D004183,2025-03-06,DF,Infraestruturas,LabInstruments,51087.74,Pago,CC-DF-11
D004184,2026-03-19,DLC,Investigação,Campus Services,7361.09,Pago,CC-DLC-10
D004185,2024-08-01,DCM,Investigação,GreenEnergy,14097.6,Pendente,CC-DCM-05
D004186,2024-07-22,DLC,Viagens,IberTravel,16906.92,Pago,CC-DLC-11
D004187,2024-04-21,DEP,Viagens,EduSoft,4421.78,Pago,CC-DEP-06
D004188,2025-02-13,DETI,Manutenção,GreenEnergy,3831.88,Pago,CC-DETI-02
D004189,2024-03-27,DGEO,Serviços Externos,DataCloud,7141.16,Pago,CC-DGEO-08
D004190,2025-06-11,DQ,Equipamento,DataCloud,38709.38,Pago,CC-DQ-06
D004191,2025-03-23,DETI,Infraestruturas,GreenEnergy,6052.23,Pago,CC-DETI-02
D004192,2025-01-20,DEGEIT,Manutenção,EduSoft,2443.65,Pendente,CC-DEGEIT-06
D004193,2024-02-23,DEGEIT,Pessoal,TechVision,9261.84,Pago,CC-DEGEIT-06
D004194,2024-09-21,DGEO,Viagens,MedSupply,17710.28,Pago,CC-DGEO-05
D004195,2025-07-14,DMAT,Pessoal,MedSupply,8883.77,Pago,CC-DMAT-03
D004196,2026-01-07,DEGEIT,Equipamento,PrintWay,10175.8,Pendente,CC-DEGEIT-12
D004197,2025-07-14,DCM,Pessoal,IberTravel,3777.05,Pago,CC-DCM-09
D004198,2024-05-15,DEGEIT,Viagens,EduSoft,8839.52,Pago,CC-DEGEIT-06
D004199,2025-05-12,DEP,Investigação,GreenEnergy,620.28,Pago,CC-DEP-06
D004200,2024-06-02,DQ,Investigação,LabInstruments,10393.99,Pago,CC-DQ-07
D004201,2025-05-01,DBIO,Bolsas,MedSupply,14997.46,Pago,CC-DBIO-02
D004202,2024-06-24,DBIO,Bolsas,GreenEnergy,8956.16,Pendente,CC-DBIO-01
D004203,2024-12-09,DETI,Viagens,Campus Services,1883.84,Pago,CC-DETI-08
D004204,2024-09-03,DEP,Infraestruturas,LabInstruments,21701.87,Pago,CC-DEP-10
D004205,2025-09-13,DEP,Pessoal,Campus Services,4704.62,Pago,CC-DEP-08
D004206,2025-07-01,DLC,Pessoal,LabInstruments,8188.21,Pago,CC-DLC-10
D004207,2025-04-10,DF,Serviços Externos,TechVision,11913.03,Pendente,CC-DF-08
D004208,2025-01-01,DBIO,Equipamento,TechVision,44420.19,Pago,CC-DBIO-05
D004209,2025-11-16,DEGEIT,Pessoal,IberTravel,10890.4,Pago,CC-DEGEIT-05
D004210,2024-03-02,DCM,Bolsas,PrintWay,2310.17,Pago,CC-DCM-06
D004211,2024-10-08,DMAT,Equipamento,DataCloud,23221.25,Pago,CC-DMAT-11
D004212,2025-11-13,DCM,Manutenção,PrintWay,8852.74,Pago,CC-DCM-01
D004213,2024-06-21,DCM,Investigação,EduSoft,17961.45,Pago,CC-DCM-10
D004214,2025-09-14,DETI,Bolsas,Global Office,11308.93,Pendente,CC-DETI-05
D004215,2024-07-08,DCM,Viagens,TechVision,9753.07,Pago,CC-DCM-09
D004216,2025-08-04,DGEO,Investigação,Campus Services,15618.91,Pago,CC-DGEO-11
D004217,2024-11-04,DETI,Pessoal,PrintWay,12451.17,Pago,CC-DETI-05
D004218,2025-05-13,DBIO,Serviços Externos,MedSupply,2942.32,Pago,CC-DBIO-06
D004219,2025-11-23,DQ,Infraestruturas,LabInstruments,28041.22,Pendente,CC-DQ-05
D004220,2024-10-24,DETI,Pessoal,GreenEnergy,2540.47,Pendente,CC-DETI-02
D004221,2024-08-13,DMAT,Pessoal,Global Office,1144.99,Pago,CC-DMAT-09
D004222,2025-10-05,DEGEIT,Serviços Externos,TechVision,8799.82,Pendente,CC-DEGEIT-04
D004223,2025-01-04,DEP,Serviços Externos,IberTravel,6281.37,Pendente,CC-DEP-10
D004224,2025-10-04,DEP,Bolsas,GreenEnergy,14048.24,Pago,CC-DEP-09
D004225,2024-05-03,DEP,Equipamento,Global Office,19859.97,Pago,CC-DEP-05
D004226,2026-02-19,DCM,Bolsas,Campus Services,12131.18,Pago,CC-DCM-04
D004227,2024-12-05,DQ,Viagens,GreenEnergy,12972.93,Pago,CC-DQ-08
D004228,2025-03-06,DCM,Bolsas,Campus Services,13962.33,Pago,CC-DCM-03
D004229,2025-01-08,DGEO,Manutenção,EduSoft,14793.77,Pago,CC-DGEO-07
D004230,2024-04-02,DEP,Equipamento,TechVision,37473.91,Pago,CC-DEP-01
D004231,2024-05-30,DMAT,Investigação,Global Office,8007.95,Pago,CC-DMAT-10
D004232,2025-12-21,DGEO,Bolsas,GreenEnergy,16656.0,Pago,CC-DGEO-10
D004233,2026-02-03,DLC,Serviços Externos,EduSoft,7997.11,Anulado,CC-DLC-02
D004234,2026-03-16,DMAT,Serviços Externos,Global Office,12407.22,Pago,CC-DMAT-11
D004235,2025-08-24,DGEO,Bolsas,DataCloud,1550.55,Pago,CC-DGEO-08
D004236,2025-02-13,DF,Investigação,EduSoft,10636.36,Pago,CC-DF-03
D004237,2025-03-10,DETI,Pessoal,DataCloud,1508.99,Pendente,CC-DETI-01
D004238,2025-08-10,DLC,Bolsas,EduSoft,2937.79,Pago,CC-DLC-11
D004239,2025-04-06,DCM,Bolsas,LabInstruments,6703.35,Pago,CC-DCM-12
D004240,2024-01-21,DMAT,Manutenção,PrintWay,8547.85,Pago,CC-DMAT-11
D004241,2024-01-30,DEP,Serviços Externos,Campus Services,11667.95,Pendente,CC-DEP-09
D004242,2026-02-14,DBIO,Viagens,IberTravel,10090.89,Pago,CC-DBIO-01
D004243,2024-05-18,DF,Bolsas,Global Office,1248.54,Pago,CC-DF-04
D004244,2025-10-10,DLC,Infraestruturas,DataCloud,21258.92,Pago,CC-DLC-07
D004245,2024-12-03,DLC,Infraestruturas,LabInstruments,4084.04,Pago,CC-DLC-05
D004246,2025-11-18,DBIO,Serviços Externos,Campus Services,2805.74,Pago,CC-DBIO-12
D004247,2024-10-11,DF,Investigação,PrintWay,6913.05,Anulado,CC-DF-01
D004248,2024-07-10,DEGEIT,Investigação,TechVision,526.01,Anulado,CC-DEGEIT-12
D004249,2025-07-31,DETI,Equipamento,IberTravel,36369.69,Pago,CC-DETI-08
D004250,2025-02-03,DCM,Infraestruturas,Campus Services,52778.85,Anulado,CC-DCM-09
D004251,2024-10-26,DF,Bolsas,IberTravel,4569.53,Pago,CC-DF-08
D004252,2025-12-29,DQ,Investigação,Campus Services,7583.27,Pago,CC-DQ-10
D004253,2025-08-08,DLC,Viagens,Global Office,13019.33,Pago,CC-DLC-03
D004254,2024-04-03,DLC,Infraestruturas,EduSoft,59687.82,Pago,CC-DLC-05
D004255,2025-09-11,DCM,Pessoal,PrintWay,5790.04,Pago,CC-DCM-08
D004256,2024-01-29,DF,Infraestruturas,MedSupply,22982.55,Pendente,CC-DF-06
D004257,2024-12-16,DEGEIT,Serviços Externos,EduSoft,5488.97,Pago,CC-DEGEIT-08
D004258,2024-03-25,DEGEIT,Bolsas,EduSoft,4630.49,Pago,CC-DEGEIT-07
D004259,2024-01-22,DBIO,Investigação,PrintWay,11846.02,Pago,CC-DBIO-05
D004260,2026-01-03,DGEO,Viagens,MedSupply,17096.76,Pago,CC-DGEO-12
D004261,2024-09-27,DETI,Infraestruturas,MedSupply,50966.67,Pago,CC-DETI-01
D004262,2025-08-14,DETI,Manutenção,EduSoft,5302.55,Pago,CC-DETI-07
D004263,2024-06-30,DQ,Bolsas,GreenEnergy,2968.92,Pago,CC-DQ-07
D004264,2026-04-01,DLC,Manutenção,LabInstruments,16133.03,Pago,CC-DLC-12
D004265,2025-06-03,DMAT,Manutenção,IberTravel,7384.42,Pago,CC-DMAT-02
D004266,2024-01-05,DGEO,Equipamento,DataCloud,62300.7,Pago,CC-DGEO-08
D004267,2025-07-14,DLC,Viagens,Campus Services,7899.98,Pago,CC-DLC-01
D004268,2025-11-20,DQ,Serviços Externos,GreenEnergy,4609.37,Pago,CC-DQ-03
D004269,2026-02-20,DCM,Infraestruturas,GreenEnergy,15298.82,Pago,CC-DCM-08
D004270,2024-09-19,DBIO,Infraestruturas,IberTravel,11568.71,Pago,CC-DBIO-10
D004271,2025-11-23,DQ,Investigação,LabInstruments,6083.49,Pago,CC-DQ-04
D004272,2024-09-30,DLC,Pessoal,EduSoft,7869.33,Pago,CC-DLC-02
D004273,2024-11-28,DBIO,Serviços Externos,Global Office,13207.71,Pago,CC-DBIO-03
D004274,2025-11-29,DQ,Bolsas,MedSupply,724.86,Pendente,CC-DQ-03
D004275,2025-05-10,DETI,Pessoal,IberTravel,14624.87,Pago,CC-DETI-09
D004276,2025-09-15,DF,Pessoal,GreenEnergy,5895.7,Pago,CC-DF-01
D004277,2025-06-25,DGEO,Manutenção,EduSoft,3904.18,Pago,CC-DGEO-04
D004278,2025-10-14,DEGEIT,Viagens,DataCloud,2656.12,Pago,CC-DEGEIT-10
D004279,2024-11-18,DCM,Manutenção,EduSoft,17036.52,Pago,CC-DCM-10
D004280,2024-03-19,DQ,Bolsas,TechVision,8972.23,Pago,CC-DQ-04
D004281,2024-05-09,DGEO,Pessoal,Campus Services,13979.8,Pendente,CC-DGEO-01
D004282,2024-09-22,DEP,Equipamento,GreenEnergy,29941.92,Pago,CC-DEP-10
D004283,2025-09-15,DEGEIT,Manutenção,PrintWay,10838.51,Pago,CC-DEGEIT-01
D004284,2024-05-08,DLC,Investigação,LabInstruments,10242.41,Pago,CC-DLC-06
D004285,2024-11-23,DLC,Manutenção,PrintWay,6468.49,Pago,CC-DLC-06
D004286,2024-07-03,DBIO,Infraestruturas,PrintWay,30028.6,Pendente,CC-DBIO-12
D004287,2025-11-22,DLC,Investigação,PrintWay,13454.81,Pendente,CC-DLC-09
D004288,2024-04-07,DEP,Equipamento,IberTravel,56540.05,Pago,CC-DEP-06
D004289,2026-03-21,DMAT,Serviços Externos,PrintWay,3933.64,Pendente,CC-DMAT-04
D004290,2025-05-29,DQ,Infraestruturas,MedSupply,56143.18,Pago,CC-DQ-06
D004291,2024-06-25,DGEO,Investigação,GreenEnergy,4469.61,Pendente,CC-DGEO-09
D004292,2024-08-15,DEGEIT,Pessoal,IberTravel,13128.56,Pendente,CC-DEGEIT-10
D004293,2024-03-15,DMAT,Pessoal,LabInstruments,2275.26,Pago,CC-DMAT-03
D004294,2024-11-05,DEP,Infraestruturas,GreenEnergy,28844.58,Pago,CC-DEP-05
D004295,2024-12-23,DLC,Equipamento,Global Office,15056.18,Pago,CC-DLC-04
D004296,2025-08-25,DBIO,Investigação,MedSupply,11556.35,Pago,CC-DBIO-11
D004297,2025-04-06,DQ,Infraestruturas,Global Office,51736.79,Pago,CC-DQ-03
D004298,2024-08-09,DQ,Pessoal,PrintWay,152.77,Pago,CC-DQ-10
D004299,2024-03-01,DLC,Pessoal,IberTravel,383.52,Pago,CC-DLC-05
D004300,2024-06-15,DCM,Investigação,IberTravel,1065.08,Pago,CC-DCM-01
D004301,2024-12-17,DLC,Bolsas,IberTravel,14936.63,Pago,CC-DLC-02
D004302,2025-06-22,DLC,Manutenção,PrintWay,4682.65,Pago,CC-DLC-05
D004303,2024-08-25,DMAT,Bolsas,PrintWay,15890.88,Pendente,CC-DMAT-01
D004304,2024-03-13,DMAT,Infraestruturas,Global Office,39580.58,Pago,CC-DMAT-06
D004305,2024-09-28,DF,Investigação,LabInstruments,7632.38,Pago,CC-DF-04
D004306,2024-02-11,DGEO,Bolsas,TechVision,1674.66,Pago,CC-DGEO-07
D004307,2025-02-26,DCM,Viagens,MedSupply,2224.16,Pago,CC-DCM-06
D004308,2026-03-08,DF,Equipamento,DataCloud,50812.42,Pago,CC-DF-02
D004309,2026-01-26,DBIO,Investigação,EduSoft,13182.75,Pago,CC-DBIO-02
D004310,2024-05-31,DGEO,Bolsas,Campus Services,11583.66,Pendente,CC-DGEO-05
D004311,2025-07-05,DQ,Serviços Externos,GreenEnergy,10552.73,Pago,CC-DQ-02
D004312,2024-06-05,DEGEIT,Manutenção,GreenEnergy,4545.72,Pago,CC-DEGEIT-07
D004313,2024-12-17,DBIO,Manutenção,Global Office,3600.5,Pago,CC-DBIO-12
D004314,2024-08-28,DBIO,Bolsas,IberTravel,7235.31,Pago,CC-DBIO-11
D004315,2025-08-26,DCM,Pessoal,DataCloud,9570.17,Pago,CC-DCM-09
D004316,2024-03-26,DEP,Viagens,DataCloud,11357.03,Pago,CC-DEP-06
D004317,2026-03-13,DETI,Bolsas,EduSoft,9005.66,Pago,CC-DETI-07
D004318,2025-12-01,DQ,Manutenção,EduSoft,7545.04,Pago,CC-DQ-09
D004319,2025-01-15,DBIO,Investigação,MedSupply,9969.31,Anulado,CC-DBIO-06
D004320,2024-03-09,DGEO,Serviços Externos,IberTravel,3367.57,Pago,CC-DGEO-08
D004321,2024-10-10,DETI,Equipamento,PrintWay,12593.67,Pago,CC-DETI-10
D004322,2024-08-16,DMAT,Infraestruturas,EduSoft,14027.87,Pago,CC-DMAT-08
D004323,2025-02-28,DGEO,Investigação,IberTravel,218.12,Pago,CC-DGEO-10
D004324,2025-08-04,DEP,Viagens,LabInstruments,13893.91,Pago,CC-DEP-11
D004325,2024-12-31,DCM,Manutenção,PrintWay,15488.68,Pendente,CC-DCM-02
D004326,2025-06-22,DQ,Manutenção,TechVision,16237.33,Pendente,CC-DQ-10
D004327,2025-01-25,DEP,Serviços Externos,DataCloud,5275.97,Pendente,CC-DEP-03
D004328,2024-05-09,DLC,Serviços Externos,EduSoft,10318.54,Anulado,CC-DLC-05
D004329,2025-12-18,DETI,Serviços Externos,LabInstruments,241.85,Pago,CC-DETI-09
D004330,2024-05-30,DQ,Investigação,Global Office,14814.92,Pago,CC-DQ-08
D004331,2024-09-23,DF,Bolsas,GreenEnergy,2156.88,Pendente,CC-DF-12
D004332,2024-03-28,DMAT,Infraestruturas,DataCloud,45127.96,Pago,CC-DMAT-09
D004333,2024-07-05,DEP,Infraestruturas,LabInstruments,14440.32,Pago,CC-DEP-03
D004334,2024-02-24,DEP,Investigação,DataCloud,13682.15,Pago,CC-DEP-07
D004335,2025-07-22,DF,Viagens,IberTravel,9497.45,Pago,CC-DF-06
D004336,2025-12-06,DQ,Viagens,GreenEnergy,18467.98,Pago,CC-DQ-02
D004337,2025-07-03,DGEO,Manutenção,Global Office,11618.51,Pago,CC-DGEO-09
D004338,2024-02-27,DETI,Investigação,GreenEnergy,9554.89,Pago,CC-DETI-10
D004339,2024-07-08,DMAT,Viagens,MedSupply,6525.24,Pago,CC-DMAT-03
D004340,2026-01-30,DMAT,Pessoal,TechVision,6394.41,Pago,CC-DMAT-11
D004341,2025-12-02,DF,Investigação,IberTravel,2659.4,Pago,CC-DF-05
D004342,2024-03-14,DETI,Infraestruturas,LabInstruments,56978.77,Anulado,CC-DETI-12
D004343,2024-01-10,DGEO,Bolsas,PrintWay,1341.6,Pago,CC-DGEO-01
D004344,2025-12-02,DCM,Serviços Externos,Campus Services,7351.91,Pago,CC-DCM-07
D004345,2024-05-25,DCM,Infraestruturas,EduSoft,17147.51,Pago,CC-DCM-10
D004346,2025-11-12,DEP,Serviços Externos,Campus Services,5787.67,Anulado,CC-DEP-04
D004347,2026-01-08,DGEO,Investigação,Campus Services,14778.86,Pago,CC-DGEO-09
D004348,2025-11-22,DMAT,Equipamento,DataCloud,58111.06,Pago,CC-DMAT-06
D004349,2025-12-18,DLC,Pessoal,LabInstruments,7679.72,Pago,CC-DLC-10
D004350,2024-03-10,DCM,Serviços Externos,TechVision,6859.12,Pendente,CC-DCM-08
D004351,2025-03-12,DMAT,Pessoal,GreenEnergy,4344.83,Pendente,CC-DMAT-10
D004352,2025-10-09,DF,Infraestruturas,IberTravel,62314.51,Pendente,CC-DF-01
D004353,2025-05-01,DF,Investigação,EduSoft,14245.41,Pago,CC-DF-01
D004354,2026-02-16,DMAT,Viagens,GreenEnergy,8765.61,Pago,CC-DMAT-11
D004355,2024-03-13,DGEO,Manutenção,MedSupply,17984.43,Pago,CC-DGEO-09
D004356,2024-09-22,DBIO,Manutenção,LabInstruments,12024.69,Pago,CC-DBIO-05
D004357,2025-05-13,DETI,Pessoal,Campus Services,17560.77,Pago,CC-DETI-02
D004358,2024-07-28,DQ,Pessoal,TechVision,12162.97,Pago,CC-DQ-07
D004359,2024-12-02,DF,Serviços Externos,EduSoft,17542.44,Pago,CC-DF-05
D004360,2024-03-02,DQ,Investigação,Campus Services,7105.28,Anulado,CC-DQ-01
D004361,2025-12-28,DCM,Manutenção,Campus Services,7730.33,Pago,CC-DCM-03
D004362,2024-12-31,DCM,Equipamento,EduSoft,53988.99,Pago,CC-DCM-06
D004363,2024-09-01,DEGEIT,Serviços Externos,GreenEnergy,9758.28,Anulado,CC-DEGEIT-06
D004364,2025-04-28,DEGEIT,Serviços Externos,MedSupply,6276.84,Pago,CC-DEGEIT-06
D004365,2024-12-24,DMAT,Viagens,GreenEnergy,9522.22,Pago,CC-DMAT-04
D004366,2025-08-29,DETI,Infraestruturas,Campus Services,20844.3,Pago,CC-DETI-09
D004367,2024-08-25,DBIO,Investigação,IberTravel,8111.81,Pago,CC-DBIO-09
D004368,2024-08-22,DCM,Pessoal,GreenEnergy,8690.24,Pendente,CC-DCM-01
D004369,2025-08-07,DF,Manutenção,GreenEnergy,7473.3,Pago,CC-DF-01
D004370,2025-07-07,DMAT,Pessoal,EduSoft,17316.14,Pago,CC-DMAT-08
D004371,2025-10-25,DQ,Investigação,LabInstruments,5124.9,Pago,CC-DQ-10
D004372,2024-03-12,DF,Pessoal,GreenEnergy,311.43,Pago,CC-DF-04
D004373,2024-08-19,DETI,Pessoal,LabInstruments,15638.3,Pago,CC-DETI-08
D004374,2026-02-17,DEP,Manutenção,MedSupply,11411.3,Pago,CC-DEP-08
D004375,2024-11-11,DF,Equipamento,GreenEnergy,26508.49,Anulado,CC-DF-06
D004376,2025-10-01,DQ,Pessoal,EduSoft,17311.83,Pago,CC-DQ-12
D004377,2024-10-28,DGEO,Serviços Externos,DataCloud,3636.27,Pago,CC-DGEO-06
D004378,2025-06-07,DEGEIT,Infraestruturas,DataCloud,18932.78,Pago,CC-DEGEIT-04
D004379,2024-11-13,DEP,Viagens,LabInstruments,10212.56,Pendente,CC-DEP-07
D004380,2025-07-18,DMAT,Infraestruturas,PrintWay,19916.79,Pago,CC-DMAT-07
D004381,2024-01-15,DLC,Pessoal,EduSoft,7177.46,Pago,CC-DLC-01
D004382,2024-01-26,DMAT,Pessoal,PrintWay,14189.6,Pago,CC-DMAT-11
D004383,2025-09-04,DETI,Equipamento,PrintWay,64615.16,Pendente,CC-DETI-02
D004384,2024-06-18,DLC,Bolsas,LabInstruments,3762.1,Pendente,CC-DLC-04
D004385,2024-10-24,DEP,Investigação,PrintWay,15312.31,Pago,CC-DEP-11
D004386,2024-12-24,DQ,Pessoal,PrintWay,14675.06,Pendente,CC-DQ-04
D004387,2026-01-02,DLC,Pessoal,LabInstruments,11674.98,Pago,CC-DLC-10
D004388,2024-09-21,DGEO,Viagens,PrintWay,12663.1,Pendente,CC-DGEO-09
D004389,2025-02-20,DMAT,Serviços Externos,Campus Services,17746.24,Pago,CC-DMAT-05
D004390,2024-07-07,DF,Pessoal,TechVision,6206.07,Pago,CC-DF-10
D004391,2024-04-18,DLC,Infraestruturas,Campus Services,8951.15,Pago,CC-DLC-12
D004392,2025-03-23,DF,Bolsas,Global Office,15676.37,Pendente,CC-DF-06
D004393,2024-12-28,DETI,Equipamento,GreenEnergy,26653.43,Pago,CC-DETI-06
D004394,2025-09-09,DGEO,Investigação,MedSupply,14101.15,Pago,CC-DGEO-03
D004395,2024-05-28,DMAT,Bolsas,EduSoft,18125.67,Pago,CC-DMAT-09
D004396,2025-08-07,DEGEIT,Infraestruturas,DataCloud,25758.35,Pago,CC-DEGEIT-01
D004397,2024-03-27,DF,Manutenção,MedSupply,2722.66,Pago,CC-DF-06
D004398,2025-07-19,DLC,Investigação,Global Office,5589.56,Pago,CC-DLC-09
D004399,2025-07-11,DGEO,Viagens,Global Office,16565.22,Pago,CC-DGEO-04
D004400,2024-02-18,DEP,Manutenção,IberTravel,15189.69,Pago,CC-DEP-09
D004401,2024-07-23,DCM,Equipamento,LabInstruments,64704.29,Pago,CC-DCM-05
D004402,2025-01-26,DLC,Serviços Externos,EduSoft,12419.0,Pendente,CC-DLC-08
D004403,2026-02-02,DF,Investigação,MedSupply,6022.27,Pago,CC-DF-12
D004404,2025-06-09,DCM,Infraestruturas,IberTravel,15064.07,Pago,CC-DCM-02
D004405,2025-04-05,DLC,Bolsas,TechVision,6867.07,Pago,CC-DLC-02
D004406,2025-02-17,DCM,Investigação,MedSupply,4804.85,Pago,CC-DCM-12
D004407,2024-05-10,DETI,Manutenção,DataCloud,1889.08,Pago,CC-DETI-02
D004408,2024-03-17,DGEO,Equipamento,TechVision,20257.06,Pago,CC-DGEO-04
D004409,2026-02-07,DCM,Pessoal,GreenEnergy,6220.93,Pago,CC-DCM-12
D004410,2024-01-31,DBIO,Bolsas,DataCloud,15606.48,Pago,CC-DBIO-03
D004411,2025-08-27,DBIO,Bolsas,IberTravel,12088.86,Pago,CC-DBIO-10
D004412,2025-03-07,DF,Pessoal,LabInstruments,2940.52,Pago,CC-DF-11
D004413,2025-01-15,DETI,Viagens,Global Office,9206.69,Pago,CC-DETI-09
D004414,2025-06-11,DBIO,Serviços Externos,Campus Services,5956.31,Pago,CC-DBIO-02
D004415,2025-02-13,DEP,Pessoal,GreenEnergy,14657.26,Pago,CC-DEP-07
D004416,2025-10-27,DEP,Serviços Externos,MedSupply,8983.59,Pago,CC-DEP-03
D004417,2025-11-08,DEGEIT,Investigação,PrintWay,12260.91,Pago,CC-DEGEIT-01
D004418,2025-08-11,DEP,Pessoal,IberTravel,14287.8,Pago,CC-DEP-03
D004419,2025-02-27,DCM,Viagens,TechVision,11223.18,Pago,CC-DCM-07
D004420,2024-10-01,DLC,Manutenção,PrintWay,9669.46,Pago,CC-DLC-03
D004421,2024-12-11,DLC,Investigação,LabInstruments,2374.96,Pendente,CC-DLC-03
D004422,2025-12-07,DEGEIT,Pessoal,LabInstruments,15967.74,Pago,CC-DEGEIT-12
D004423,2024-05-05,DGEO,Investigação,Global Office,8945.39,Pago,CC-DGEO-07
D004424,2025-03-11,DCM,Pessoal,Global Office,2268.66,Pago,CC-DCM-05
D004425,2025-08-03,DEP,Serviços Externos,MedSupply,4966.56,Pago,CC-DEP-09
D004426,2025-10-22,DEGEIT,Pessoal,Campus Services,12501.41,Pago,CC-DEGEIT-11
D004427,2024-10-07,DCM,Investigação,TechVision,326.37,Pago,CC-DCM-02
D004428,2024-07-18,DLC,Investigação,PrintWay,14743.22,Anulado,CC-DLC-07
D004429,2025-04-15,DEGEIT,Serviços Externos,IberTravel,6311.9,Pago,CC-DEGEIT-05
D004430,2025-03-19,DMAT,Investigação,PrintWay,10498.45,Pago,CC-DMAT-01
D004431,2025-10-10,DGEO,Equipamento,EduSoft,47487.23,Pago,CC-DGEO-08
D004432,2025-12-28,DEGEIT,Manutenção,IberTravel,5709.04,Pago,CC-DEGEIT-05
D004433,2025-10-29,DLC,Equipamento,DataCloud,49015.37,Pendente,CC-DLC-04
D004434,2024-04-21,DEGEIT,Bolsas,DataCloud,13724.1,Pago,CC-DEGEIT-01
D004435,2024-01-31,DQ,Infraestruturas,LabInstruments,36531.5,Pago,CC-DQ-11
D004436,2024-03-25,DETI,Investigação,DataCloud,10920.77,Pago,CC-DETI-12
D004437,2025-03-09,DGEO,Infraestruturas,Global Office,27666.43,Pago,CC-DGEO-05
D004438,2026-03-16,DF,Pessoal,TechVision,13317.53,Pago,CC-DF-02
D004439,2024-01-07,DQ,Viagens,LabInstruments,16081.13,Pendente,CC-DQ-05
D004440,2024-09-19,DGEO,Viagens,PrintWay,1990.95,Anulado,CC-DGEO-08
D004441,2024-09-19,DEGEIT,Manutenção,IberTravel,9827.59,Pago,CC-DEGEIT-04
D004442,2025-08-06,DEGEIT,Infraestruturas,PrintWay,15036.08,Pendente,CC-DEGEIT-05
D004443,2024-01-09,DETI,Investigação,LabInstruments,9309.88,Pendente,CC-DETI-04
D004444,2024-05-31,DBIO,Serviços Externos,MedSupply,16309.02,Pago,CC-DBIO-06
D004445,2025-11-14,DGEO,Manutenção,GreenEnergy,3591.81,Pendente,CC-DGEO-05
D004446,2024-04-20,DEP,Pessoal,Global Office,1875.41,Pendente,CC-DEP-04
D004447,2025-05-24,DEP,Serviços Externos,GreenEnergy,8814.88,Pago,CC-DEP-04
D004448,2024-02-19,DMAT,Infraestruturas,LabInstruments,32278.05,Pago,CC-DMAT-03
D004449,2025-06-12,DQ,Equipamento,IberTravel,13361.43,Anulado,CC-DQ-08
D004450,2025-03-28,DGEO,Bolsas,MedSupply,8381.76,Pago,CC-DGEO-04
D004451,2025-11-08,DMAT,Serviços Externos,IberTravel,16160.88,Pago,CC-DMAT-04
